method,load,control_run,metric,n,mean,median,std,iqr,min,max,ci_low,ci_high
postcopy,wrk3,False,download_disconnects,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcopy,wrk3,False,upload_disconnects,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precopy,wrk3,False,vip_http_client_visible_total_down_ms,100,3277.37,3223.0,531.8762416809445,208.5,2919.0,8383.0,3173.1241722072828,3381.615827792717
precopy,wrk3,False,vip_http_client_visible_down_segments,100,1.4,1.0,0.6816498108607268,1.0,1.0,4.0,1.2663990920644435,1.5336009079355564
precopy,wrk3,False,vip_http_client_visible_outage_span_ms,100,3303.13,3257.5,527.2521229081123,182.0,2919.0,8383.0,3199.7904828327814,3406.469517167219
precopy,wrk3,False,vip_http_cutover_near_downtime_ms,100,4498.19,3507.5,1582.1831145540007,3055.75,2861.0,8912.0,4188.087807852675,4808.292192147324
precopy,wrk3,False,vip_http_downtime_ms,100,4498.19,3507.5,1582.1831145540007,3055.75,2861.0,8912.0,4188.087807852675,4808.292192147324
precopy,wrk3,False,vip_l4_downtime_ms,100,2597.73,2549.5,506.5269714716907,114.0,2293.0,7500.0,2498.452537871734,2697.007462128266
precopy,wrk3,False,http_downtime_ms,100,4135.85,3524.5,1591.4476693700722,3036.0,2336.0,9847.0,3823.9319884754455,4447.768011524555
precopy,wrk3,False,l4_downtime_ms,100,2136.68,2101.0,496.57910312110954,150.25,1856.0,6954.0,2039.3522842407422,2234.0077157592573
precopy,wrk3,False,vip_http_downphase_ms,100,4573.53,3829.0,1540.2179201383003,2954.0,2849.0,8900.0,4271.652834818574,4875.407165181426
precopy,wrk3,False,postcopy_restore_to_readiness_ms,0,,,,,,,,
precopy,wrk3,False,postcopy_readiness_gate_ms,0,,,,,,,,
precopy,wrk3,False,postcopy_warmup_duration_ms,0,,,,,,,,
precopy,wrk3,False,postcopy_cutover_to_health_ok_ms,100,1044.66,1051.0,43.326157914081875,43.0,914.0,1152.0,1036.1682290899905,1053.1517709100096
precopy,wrk3,False,latency_src_p50_ms,100,36.391149999999996,37.3725,4.7384965360035,2.261249999999997,6.47,40.77,35.46242174485653,37.319878255143465
precopy,wrk3,False,latency_dst_p50_ms,100,6.062,4.967499999999999,4.280776503713722,1.7874999999999996,2.63,27.15,5.222983222685581,6.901016777314419
precopy,wrk3,False,latency_vip_p50_ms,100,27.435950000000002,31.2075,9.243019306837223,5.279999999999998,3.76,36.77,25.62435150501907,29.247548494980933
precopy,wrk3,False,latency_src_avg_ms,100,36.36301,37.079499999999996,4.124216153244985,2.8512500000000003,9.743,40.845,35.55467848751815,37.17134151248185
precopy,wrk3,False,latency_dst_avg_ms,100,14.89106,15.0215,2.676277083313061,3.2317500000000017,8.719,21.124,14.36651933040565,15.41560066959435
precopy,wrk3,False,latency_vip_avg_ms,100,23.362610000000004,23.717,2.9302766784077234,3.530750000000001,12.126,28.571,22.788286324558324,23.936933675441683
precopy,wrk3,False,latency_delta_dst_src_p50_ms,100,-30.32915,-32.235,6.65549222788627,4.128749999999997,-36.77,2.5699999999999994,-31.633602506604333,-29.024697493395664
precopy,wrk3,False,dl_avg_bps,0,,,,,,,,
precopy,wrk3,False,stream_disconnects,100,26.88,27.0,1.810630784667001,1.0,25.0,36.0,26.525122887275316,27.234877112724682
precopy,wrk3,False,download_disconnects,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precopy,wrk3,False,upload_disconnects,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
